hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
33,80,63,20,102,101,62,16,54,75,0
50,47,53,69,27,68,67,16,39,96,1
5,44,75,16,93,9,6,63,102,84,1
70,101,78,25,64,54,74,5,71,30,0
8,50,54,16,62,70,9,38,28,68,0
86,98,16,103,18,73,37,7,2,48,0
108,50,20,109,27,78,80,57,86,6,0
83,76,88,40,8,84,86,48,41,75,0
64,89,7,86,13,104,77,95,20,84,1
42,68,60,55,66,45,16,80,92,88,0
69,7,101,97,45,29,43,33,73,89,0
101,51,20,25,8,87,83,95,75,71,1
18,22,16,103,9,41,57,87,76,55,1
72,21,56,86,64,9,39,79,55,52,1
40,92,67,53,51,88,34,39,79,72,1
35,87,48,7,51,67,17,20,22,30,0
26,49,72,2,50,71,30,52,12,16,0
101,106,69,36,7,86,11,65,17,26,1
55,26,46,76,32,6,87,2,20,88,1
58,53,27,34,4,33,67,96,101,65,1
9,7,42,29,74,79,10,50,78,69,0
20,35,110,95,7,46,22,26,67,65,1
81,106,86,62,98,38,49,20,103,76,1
3,50,11,48,110,25,12,55,112,100,0
51,13,86,54,112,67,55,87,89,39,0
93,28,86,39,3,72,50,112,51,73,0
64,65,23,41,46,27,47,92,6,53,0
8,13,84,111,65,25,39,41,18,23,0
43,110,50,18,100,21,103,31,42,74,0
37,15,106,21,65,10,7,34,96,87,1
3,91,17,19,41,8,50,28,74,107,0
2,21,107,30,54,43,98,72,26,58,1
55,54,34,32,87,38,9,70,85,37,0
16,70,15,62,112,14,28,9,26,54,1
18,112,74,85,69,60,28,39,106,31,0
25,47,59,16,50,52,68,70,100,89,0
64,29,39,30,99,92,20,22,6,96,0
69,20,21,10,27,30,101,74,106,65,1
9,89,73,87,21,80,88,27,74,31,0
102,23,18,26,9,17,107,70,111,28,1
19,63,53,87,102,49,107,18,40,68,0
97,111,1,4,51,37,57,10,106,100,0
22,8,103,40,51,29,42,5,30,75,1
94,101,29,84,96,48,43,102,78,5,0
3,48,60,57,39,72,82,69,31,51,1
50,96,14,76,36,106,28,97,87,54,1
59,39,25,79,72,89,88,71,87,106,1
50,76,28,100,65,98,79,15,99,9,0
16,5,103,72,8,79,98,2,48,23,1
15,41,50,112,22,111,86,8,38,11,0
16,43,53,63,87,44,89,65,15,30,1
35,20,84,16,68,64,39,29,107,63,1
63,88,112,46,13,26,39,78,90,54,1
10,5,22,55,7,87,72,50,51,74,1
48,22,88,37,104,1,11,41,51,50,1
82,32,65,49,87,76,8,38,51,27,0
80,110,89,95,57,52,16,19,86,48,1
74,55,98,49,64,27,29,83,43,77,0
4,40,51,68,13,56,104,17,27,31,0
21,47,52,9,84,25,30,29,94,112,1
65,106,9,84,73,38,17,23,111,6,1
5,51,99,97,23,69,9,49,31,27,1
5,34,67,114,7,51,25,44,90,83,0
86,109,68,74,41,3,43,60,54,107,1
5,66,8,53,43,58,21,88,86,48,0
87,8,2,79,48,13,10,86,111,6,1
71,25,75,104,70,85,16,15,68,8,0
9,18,1,65,86,89,75,55,11,64,1
26,86,53,47,63,23,4,101,7,40,1
17,91,51,30,81,41,26,84,96,39,1
52,3,49,39,54,1,79,66,97,101,1
55,68,36,16,19,51,20,3,96,94,1
104,51,39,95,5,92,100,109,70,7,1
22,26,91,93,99,4,11,79,38,62,0
52,45,86,49,100,26,62,72,74,38,1
16,53,55,10,40,81,39,58,26,61,1
11,59,96,2,91,26,39,51,35,33,1
12,87,11,65,100,39,109,64,29,51,1
86,52,53,73,46,56,64,39,18,85,0
35,30,6,51,86,26,39,10,8,68,0
29,33,20,18,43,76,25,41,112,91,1
7,10,25,86,2,23,79,114,63,84,0
58,21,107,20,61,8,38,87,30,74,0
55,7,66,72,34,38,92,16,48,53,1
44,65,51,40,7,15,5,63,60,92,0
15,7,30,102,93,65,119,43,48,100,1
7,75,41,82,30,20,95,60,50,57,0
53,11,65,25,13,76,80,64,89,92,0
50,87,6,7,39,25,55,30,71,1,0
17,52,45,100,15,1,61,85,26,11,1
48,83,101,69,78,41,43,77,9,20,1
50,100,22,73,72,89,65,13,90,111,1
13,53,58,75,18,41,74,20,71,70,1
76,63,37,71,96,5,107,102,25,8,0
34,55,93,23,26,54,84,28,8,5,0
55,65,64,66,80,85,48,33,62,20,1
28,86,106,46,40,112,33,11,14,104,0
77,26,17,50,99,8,20,33,25,104,0
68,1,53,7,14,2,48,50,86,17,1
64,25,65,8,16,20,37,83,96,43,1
7,8,99,91,88,16,86,106,56,55,1
64,96,20,47,93,10,101,41,7,39,0
41,20,9,40,75,69,43,86,92,44,1
7,11,90,12,16,92,6,72,85,20,1
63,52,79,26,47,51,66,87,17,72,0
35,47,26,7,96,21,20,85,41,40,0
39,87,9,16,55,68,10,47,65,86,1
52,3,13,55,72,51,54,49,75,64,1
54,9,27,104,107,13,65,16,44,37,0
68,29,13,44,79,16,61,104,101,82,0
63,23,65,79,25,26,39,53,88,72,0
39,15,26,71,51,72,87,3,11,7,0
58,27,106,74,41,42,55,9,86,99,1
41,50,85,47,16,84,91,55,59,19,1
39,42,16,85,92,6,87,20,72,53,1
2,17,3,63,7,109,85,86,19,74,1
93,103,29,20,49,2,8,13,38,26,1
38,27,66,77,55,96,9,83,68,13,0
64,53,48,43,42,96,35,65,3,66,0
91,11,88,28,63,52,107,16,70,87,1
42,23,7,45,110,73,112,19,9,6,0
63,70,74,102,27,34,104,86,37,54,0
101,75,41,43,83,96,42,27,70,34,1
69,27,9,96,10,98,41,42,55,68,1
5,16,41,76,87,35,40,42,85,93,0
86,49,113,65,71,55,93,13,62,30,0
112,88,25,49,75,101,60,106,39,69,0
112,84,102,13,48,42,15,64,83,65,1
60,88,79,73,96,50,16,48,51,74,0
76,87,2,41,31,7,10,30,17,29,0
86,102,95,65,64,11,2,29,20,93,1
19,112,84,92,73,6,5,98,96,21,0
6,17,99,26,22,1,7,87,47,38,1
109,32,90,96,8,74,114,13,37,67,0
17,85,62,86,28,61,3,72,50,52,0
13,44,28,87,100,38,101,46,103,41,0
73,15,55,92,86,71,64,62,99,95,1
71,9,64,48,96,84,63,86,8,97,0
83,112,30,17,4,100,68,25,105,39,1
52,83,72,7,87,62,48,30,39,92,0
15,39,31,99,7,85,13,72,86,51,0
55,9,86,79,96,33,65,45,7,44,0
70,40,73,97,3,62,54,92,67,86,1
68,1,51,21,49,13,114,55,112,95,0
35,8,22,101,2,26,71,95,39,110,1
28,10,57,98,16,103,70,65,92,94,1
10,98,20,106,101,34,41,103,75,84,1
40,85,87,81,86,14,91,21,64,46,0
12,51,26,7,22,25,61,10,35,110,1
39,47,89,25,7,20,78,51,95,68,0
91,43,71,15,86,16,29,47,6,3,0
78,89,33,20,38,26,95,11,13,7,0
97,30,67,50,53,96,10,101,104,91,0
20,25,11,29,78,51,9,101,106,67,1
51,74,87,67,107,20,41,47,91,6,0
90,54,21,39,88,33,15,49,79,66,0
37,2,93,47,84,28,76,62,92,8,0
77,26,78,35,28,102,79,82,48,64,0
7,108,9,47,64,107,13,20,75,61,0
27,78,11,8,66,39,86,99,5,65,1
78,23,21,94,30,46,93,51,20,87,1
71,3,78,11,41,16,13,30,49,12,1
107,39,68,42,57,97,87,43,41,85,0
16,1,21,90,55,40,74,86,89,53,0
4,57,104,47,97,27,3,18,71,36,1
70,96,86,11,107,39,5,2,100,8,1
38,26,34,61,31,73,88,65,89,79,1
34,72,65,68,100,109,89,39,87,60,0
97,19,7,25,38,78,1,30,112,51,1
87,106,25,39,19,91,50,72,59,104,0
72,7,73,112,3,74,100,1,86,55,0
107,22,53,44,50,3,74,85,28,1,0
83,2,11,50,37,68,72,34,30,88,0
103,29,74,6,20,87,89,8,55,26,0
112,58,114,60,97,7,64,63,53,40,0
78,92,20,36,6,13,60,68,30,64,1
49,8,100,50,55,86,107,72,80,31,0
100,17,30,64,22,78,94,103,101,13,0
111,74,80,62,67,107,26,18,17,38,1
77,34,52,79,69,64,25,48,89,16,0
100,1,68,87,21,39,50,78,7,82,0
41,27,76,23,57,56,49,107,5,99,0
20,74,23,65,93,50,79,28,44,48,0
41,31,42,87,74,9,80,13,86,20,0
96,75,76,20,86,36,105,99,68,106,0
10,75,45,13,71,62,50,15,20,65,0
52,55,98,16,18,3,100,77,12,65,0
101,77,29,92,106,47,89,103,26,110,1
111,6,53,78,48,16,103,39,8,90,1
39,77,84,75,96,15,83,30,69,78,0
35,2,1,26,3,25,30,51,22,67,1
16,58,27,52,39,20,34,66,7,21,1
50,11,96,83,31,106,99,16,91,33,0
44,87,91,2,46,35,51,66,30,47,0
53,89,20,9,47,26,65,74,93,50,1
30,107,49,53,80,16,102,87,62,106,0
100,119,108,61,95,30,16,54,69,76,0
97,88,12,62,90,65,93,86,61,80,1
39,88,55,16,93,9,25,27,23,41,0
107,39,30,19,7,57,103,37,12,43,1
112,58,39,60,12,106,70,30,62,38,0
80,84,60,64,48,63,110,97,102,37,0
2,63,29,34,66,58,9,69,83,106,0
23,9,79,2,83,78,87,11,62,40,1
27,78,9,35,7,101,86,98,47,10,1
9,68,16,12,104,72,40,111,88,21,0
87,89,17,65,40,5,67,51,74,66,0
50,109,11,87,28,7,6,21,37,20,1
7,50,104,25,72,39,106,5,101,38,0
86,53,72,97,21,3,39,25,54,55,0
51,39,12,30,5,72,110,7,25,87,0
11,104,15,3,103,10,114,39,86,84,1
14,7,4,34,3,54,25,99,50,26,1
27,65,42,66,54,13,63,68,16,69,1
87,8,51,74,20,35,26,30,78,38,1
32,104,111,59,28,98,55,8,107,17,1
91,13,86,18,78,30,57,14,99,106,0
98,74,112,23,75,7,12,36,9,85,0
35,55,15,5,89,76,88,9,86,54,1
87,86,8,100,54,21,106,55,62,50,0
27,49,3,72,65,13,19,68,96,91,0
18,26,7,99,94,67,10,27,68,29,0
50,98,20,67,47,87,13,2,68,69,0
8,26,2,110,46,20,25,33,11,101,0
23,68,98,86,72,89,5,99,45,49,0
25,95,96,37,51,30,60,43,41,63,0
11,39,66,79,13,55,26,90,74,47,1
22,69,12,65,86,88,106,20,33,94,0
53,91,107,10,96,5,88,8,84,25,0
29,110,94,19,3,48,88,11,79,78,1
85,86,45,109,19,41,50,100,55,64,0
87,100,7,36,1,40,53,16,64,80,1
79,2,101,29,64,77,90,65,30,27,0
92,95,98,86,72,63,73,66,89,8,0
39,91,81,25,62,90,97,53,49,85,0
70,46,20,31,112,106,9,33,5,19,0
59,86,50,100,11,27,73,85,47,51,1
16,23,35,96,26,87,95,97,74,30,1
112,42,80,13,100,11,41,49,68,51,0
104,34,62,50,20,63,96,5,6,82,0
74,2,107,37,48,73,26,86,55,54,1
56,106,92,7,72,97,85,91,81,55,1
38,13,58,93,26,8,110,29,63,20,0
2,65,33,26,94,25,20,69,87,93,1
96,27,106,47,30,7,19,91,98,65,1
17,43,99,101,102,46,27,33,69,96,0
96,40,72,66,30,69,49,68,65,12,0
112,106,40,92,107,39,13,86,114,85,0
62,103,22,20,56,31,10,96,64,29,1
106,111,13,55,69,18,38,85,60,30,0
50,7,17,72,55,71,87,11,92,6,0
55,48,62,112,49,38,66,101,99,106,1
110,74,26,41,56,83,87,13,70,80,0
99,25,26,60,96,82,87,90,16,104,0
27,81,48,60,39,64,16,8,108,106,0
29,67,42,22,87,13,20,15,6,101,1
60,36,27,63,43,13,7,68,95,41,0
119,47,102,100,61,1,27,13,15,62,0
34,57,6,7,74,37,2,38,108,104,1
43,8,79,16,2,10,51,86,62,106,0
82,29,90,12,7,78,8,100,35,84,1
12,47,25,50,7,86,8,100,46,85,1
77,61,21,79,23,74,52,16,78,39,1
72,9,51,52,87,3,101,48,108,45,1
109,101,9,2,121,19,85,13,55,71,0
83,3,58,43,63,80,68,72,13,20,1
65,55,64,46,79,54,63,13,66,89,0
101,41,19,103,34,50,109,2,98,20,0
7,89,48,53,58,17,102,83,54,63,0
18,21,27,29,4,104,94,86,15,43,1
33,99,9,13,31,58,51,38,63,79,1
50,1,71,106,25,17,51,92,86,72,0
27,57,72,85,21,17,48,51,87,7,0
63,53,33,30,104,106,94,107,65,20,0
44,30,8,84,15,101,20,29,22,106,0
55,68,20,29,44,90,16,74,63,17,1
29,81,68,16,39,78,8,11,100,75,1
28,8,18,20,62,74,55,70,87,71,1
7,36,64,112,1,63,53,87,40,86,1
73,92,51,17,101,98,93,102,5,59,0
75,51,88,113,81,40,109,108,7,64,0
20,17,84,29,109,97,30,85,77,64,0
39,100,12,3,7,88,11,104,82,51,1
65,31,63,7,72,48,83,29,90,13,1
21,46,92,72,3,64,97,12,86,39,1
77,58,36,65,101,9,83,2,30,55,0
62,91,29,3,19,18,87,21,97,64,0
23,45,25,41,79,69,101,73,9,47,1
44,88,86,39,14,63,55,8,28,75,0
87,88,78,53,9,23,74,55,31,79,1
90,50,8,16,9,60,55,26,56,46,1
86,51,68,67,39,30,61,25,7,72,0
75,91,100,104,30,55,111,71,72,74,0
88,49,68,5,52,96,31,54,9,33,0
10,102,86,78,26,49,8,100,31,27,1
60,59,13,53,50,83,95,16,75,39,1
92,20,45,15,53,7,89,101,63,96,0
64,43,93,33,41,91,29,15,101,2,1
101,21,3,46,51,112,106,70,100,55,0
41,13,63,26,103,70,17,9,111,85,1
87,36,4,16,53,60,18,38,45,50,0
84,17,110,45,6,36,9,112,7,1,0
31,99,43,15,83,41,33,101,63,21,1
79,65,96,11,91,74,86,48,31,80,0
41,65,39,92,114,14,111,63,82,104,1
95,2,84,47,87,79,54,96,26,73,1
51,78,77,37,43,47,30,19,109,100,1
86,15,29,98,33,1,91,101,63,16,1
51,48,75,86,82,106,79,80,52,96,0
78,9,43,85,72,63,17,92,3,6,1
21,93,100,92,50,88,72,68,73,112,1
39,71,101,8,26,20,6,30,35,110,1
38,13,66,72,30,2,64,100,8,74,0
64,29,23,89,72,88,48,79,76,55,0
62,98,30,8,51,17,18,71,26,55,0
92,39,13,26,8,65,58,18,94,20,0
39,25,16,10,65,53,20,21,5,1,0
75,52,17,16,12,103,37,41,22,49,0
64,13,114,84,54,81,39,107,96,87,1
16,96,74,41,101,22,46,103,102,15,1
39,77,30,25,29,44,65,20,64,109,0
63,28,86,74,38,20,37,16,48,89,1
86,22,94,101,2,26,19,8,71,91,0
34,72,31,100,65,17,77,20,62,55,0
21,6,87,7,39,1,51,100,112,17,0
121,96,112,94,120,25,41,97,91,3,0
66,63,81,20,74,52,79,61,7,55,0
95,22,37,102,71,84,25,2,87,109,1
37,11,114,20,96,55,106,5,54,107,0
64,47,30,69,78,79,58,29,41,103,1
101,112,104,74,51,11,64,69,85,50,0
87,10,38,26,74,23,79,109,77,41,0
72,27,65,89,86,63,10,83,79,44,1
94,100,44,50,28,86,8,96,76,31,1
13,86,1,84,78,68,16,49,63,69,0
102,15,47,50,99,63,87,18,45,29,1
29,77,107,50,20,78,98,28,111,43,0
16,109,87,60,47,35,49,68,107,41,1
10,79,39,66,81,21,5,1,74,29,0
106,54,28,5,33,95,96,75,86,18,0
31,38,62,39,1,55,70,8,30,102,1
79,106,58,41,65,70,93,32,26,61,1
38,6,94,87,20,97,28,8,111,62,1
109,90,17,107,97,114,22,5,102,2,1
55,86,34,75,48,111,92,16,6,65,1
68,13,77,71,76,66,114,53,106,107,0
83,54,86,102,13,72,119,49,90,45,1
18,46,58,36,64,70,91,61,55,33,0
1,102,9,51,37,40,46,41,100,58,1
30,32,70,29,7,39,87,48,51,37,0
112,8,39,97,60,30,62,54,38,106,1
26,39,83,12,13,25,22,8,16,51,0
74,29,10,58,100,98,91,78,101,92,1
78,16,23,90,77,51,94,79,102,8,1
55,30,98,2,1,23,28,21,44,68,1
96,75,39,72,20,83,26,7,11,28,0
8,79,25,73,108,52,107,18,102,74,0
54,30,100,55,39,62,43,41,87,8,0
65,63,85,97,3,64,73,13,54,79,1
63,41,26,58,49,70,107,65,87,34,0
40,26,53,86,1,23,3,73,91,62,0
2,97,9,84,86,15,57,29,104,33,0
8,33,55,38,50,40,80,100,71,68,1
38,109,20,110,49,87,32,98,39,55,0
29,43,44,84,64,7,42,75,86,69,1
60,64,62,55,54,46,63,3,31,92,1
100,68,95,35,87,77,17,20,96,66,0
86,79,9,76,75,30,16,54,29,74,0
92,49,73,99,17,63,86,51,74,33,0
17,68,93,84,29,18,97,83,69,27,1
15,20,78,68,82,89,101,103,106,45,1
99,65,64,76,5,92,79,80,45,9,1
33,63,65,88,55,103,69,5,102,48,0
27,45,53,76,7,98,72,86,90,40,1
111,109,71,106,51,84,54,8,2,90,0
55,76,16,54,3,86,29,60,45,80,0
51,48,66,43,86,103,74,92,3,72,0
41,42,34,9,30,7,93,47,79,69,0
31,86,47,60,51,63,5,7,74,70,1
54,103,86,23,96,64,36,65,100,1,1
98,93,13,7,101,21,86,83,96,15,1
39,8,25,29,100,61,78,101,73,86,0
19,72,107,68,80,76,12,51,30,100,0
23,68,15,41,85,50,36,12,61,88,0
13,29,1,3,103,50,109,98,107,66,1
90,91,31,69,12,27,114,85,65,94,1
19,21,90,46,88,12,86,2,64,62,1
20,102,28,109,27,23,104,25,5,10,0
20,98,11,9,42,69,29,33,79,74,1
107,17,69,26,93,41,30,103,40,15,1
70,40,3,107,61,91,7,104,111,72,1
16,91,81,19,69,93,55,39,100,101,0
111,53,76,81,60,30,69,38,22,80,0
111,10,43,53,26,74,87,28,6,20,0
40,86,89,87,53,69,17,83,18,91,0
78,74,23,9,3,17,29,34,26,31,1
16,11,39,61,86,91,7,71,44,74,0
8,16,37,57,9,39,3,21,114,2,0
16,92,51,72,97,91,64,55,19,49,1
65,10,27,7,29,53,26,101,67,15,0
13,102,72,9,92,97,31,60,86,80,0
28,72,46,50,26,8,112,51,11,71,1
43,91,29,9,3,45,74,93,79,57,0
98,65,50,89,103,111,34,16,64,8,0
42,68,103,76,101,30,94,83,43,110,1
51,86,34,54,96,43,85,100,67,72,1
52,109,45,69,20,41,101,29,87,46,0
91,46,16,8,55,88,54,52,86,63,0
86,29,67,74,65,16,83,93,72,34,0
28,72,13,29,20,9,30,49,91,2,1
68,79,74,42,63,49,9,96,31,3,0
55,99,71,11,68,104,45,101,39,85,0
6,41,48,53,64,35,75,98,104,20,0
10,29,86,58,53,74,90,19,80,91,1
30,2,50,56,28,4,25,71,15,22,0
54,80,86,58,65,72,5,79,55,12,1
67,53,26,65,71,70,38,74,30,111,1
8,3,50,28,73,86,78,11,69,31,0
10,46,30,7,53,31,100,59,1,13,0
111,16,98,47,9,28,59,50,91,65,1
111,52,15,38,48,49,37,60,25,101,0
89,56,69,58,79,96,102,106,50,55,0
51,92,53,21,67,72,58,49,97,91,0
41,101,97,39,33,7,3,75,11,96,0
79,83,78,23,98,20,46,67,99,33,1
58,74,28,20,10,38,76,87,91,72,0
110,91,19,82,33,88,84,94,47,54,0
97,23,1,100,37,18,55,26,64,114,0
49,10,88,68,7,83,51,93,13,50,0
86,65,76,32,8,10,41,23,74,87,0
43,33,1,20,84,16,36,101,29,93,0
74,4,2,87,63,57,71,76,46,50,0
65,85,70,30,46,108,8,84,106,86,0
86,102,95,93,51,46,26,44,97,101,1
67,27,62,78,17,64,100,16,72,34,1
55,98,5,44,21,26,77,76,64,56,1
86,88,14,76,63,82,100,79,55,48,0
50,11,110,7,42,68,21,28,60,15,1
30,29,41,74,75,26,47,45,28,34,1
100,22,96,8,64,40,27,74,114,31,0
84,25,114,89,68,13,97,85,112,44,1
25,53,11,81,33,86,89,34,90,40,0
54,40,27,114,23,86,58,60,36,15,1
61,39,11,52,30,74,7,50,47,51,1
89,93,87,53,26,96,17,79,9,58,1
78,89,68,9,16,97,19,69,27,91,0
15,75,37,102,23,33,40,39,110,51,1
39,4,26,88,7,52,86,85,15,17,1
29,25,90,27,94,97,22,88,20,95,0
66,99,86,96,10,13,56,31,16,74,0
67,96,63,73,27,78,26,74,31,54,0
101,12,2,86,25,51,21,46,43,55,0
91,20,99,17,8,50,93,29,74,26,1
51,17,95,87,7,67,83,26,78,110,1
107,110,33,19,44,1,31,121,63,7,0
17,25,51,106,112,100,44,31,40,97,0
62,22,2,49,101,72,21,102,50,20,0
66,79,88,48,8,44,65,74,90,84,1
38,11,23,50,84,99,28,86,72,85,0
87,51,35,41,30,37,57,16,44,76,0
37,55,56,51,76,83,106,40,1,86,1
2,48,30,84,25,101,95,110,11,87,1
30,8,29,43,107,100,19,119,72,16,0
29,111,100,43,18,41,103,39,87,48,0
16,98,32,109,30,64,22,86,10,41,0
114,28,100,75,20,1,96,90,45,78,0
68,21,96,20,76,30,74,85,51,77,0
81,33,39,91,62,72,64,97,37,90,1
110,46,63,65,84,9,4,104,112,85,1
12,25,20,32,86,120,112,7,94,63,0
84,86,104,2,63,74,96,71,98,37,1
45,111,40,114,7,8,86,36,16,104,0
62,57,86,70,8,75,28,26,98,22,1
16,84,79,109,11,80,74,76,23,20,0
83,9,62,68,89,1,27,87,88,17,0
74,86,87,69,63,96,79,56,46,16,1
54,74,7,80,5,46,62,20,55,67,0
76,66,1,98,103,71,88,92,48,53,0
7,27,74,96,9,65,101,15,46,42,1
68,50,106,71,65,21,110,72,100,112,0
51,36,74,101,27,8,75,9,29,20,1
74,30,68,98,44,8,64,96,43,84,0
65,5,48,85,49,92,16,23,21,72,0
43,27,47,96,83,9,101,98,7,68,1
68,81,55,16,13,53,106,88,15,27,0
19,62,69,3,81,41,65,43,28,64,1
48,86,65,7,78,13,75,27,96,9,0
55,48,79,54,58,76,72,26,51,90,0
12,16,80,38,22,39,107,65,64,77,0
9,69,47,96,3,17,68,97,54,79,0
43,30,80,88,50,98,49,86,58,12,1
16,50,19,31,59,2,11,27,66,39,1
43,92,69,51,86,28,11,33,89,50,1
16,57,52,76,19,103,96,87,80,72,1
13,42,79,49,9,10,88,16,87,55,1
31,78,26,93,17,61,8,7,46,101,0
7,13,69,44,30,41,15,14,102,68,0
54,74,85,7,25,44,29,91,64,19,1
106,69,16,79,17,73,65,50,19,26,0
65,66,97,44,40,17,26,30,2,12,1
28,92,50,8,58,51,39,47,112,71,0
102,70,31,113,86,96,54,75,76,28,0
71,102,95,63,20,3,51,48,11,33,1
63,69,15,26,100,32,29,65,111,54,1
13,90,112,95,88,20,60,47,54,14,1
29,99,3,60,11,2,88,80,87,98,0
53,64,89,73,97,3,5,51,15,72,0
90,51,91,81,88,60,92,65,48,68,1
40,68,80,62,29,70,66,107,48,7,0
101,71,9,14,11,47,83,86,56,53,1
114,63,25,5,57,104,34,37,8,107,1
67,96,20,101,43,53,47,73,7,86,0
99,17,5,86,73,48,13,92,79,103,1
50,71,72,55,77,64,74,7,8,86,1
86,19,96,8,91,31,39,10,2,26,0
27,33,106,47,99,78,75,53,101,16,0
44,13,51,66,91,63,53,64,39,79,1
43,9,101,69,42,47,34,7,96,27,1
33,25,95,26,110,74,23,93,9,50,1
76,64,8,29,107,87,45,16,41,33,0
66,52,60,48,97,32,65,33,62,87,1
17,68,89,51,30,2,25,81,101,110,1
23,98,46,26,38,9,49,112,41,103,0
17,65,66,79,9,16,69,34,96,86,1
54,89,51,76,64,88,98,69,65,92,0
20,70,72,13,87,30,112,67,74,55,0
88,36,46,55,92,49,39,86,54,66,0
108,35,8,5,114,95,76,55,71,87,1
3,73,88,97,92,13,89,72,53,5,0
88,10,79,34,83,42,9,55,87,49,1
10,7,74,101,29,69,47,33,87,78,1
50,27,44,86,16,31,97,71,49,15,1
30,71,49,39,58,48,22,25,2,16,0
83,88,74,111,59,28,3,98,90,16,1
28,79,98,48,74,86,93,70,91,99,1
11,39,50,28,30,12,75,106,112,7,0
55,39,107,26,93,72,87,85,28,43,0
42,11,98,27,68,5,48,89,13,51,1
22,107,57,111,93,75,43,53,41,87,1
34,101,96,41,16,53,7,9,40,20,1
84,2,37,73,44,6,39,13,23,111,0
39,114,27,97,60,68,59,16,9,7,0
8,74,107,37,7,41,35,96,26,64,0
84,95,42,23,31,45,78,96,9,5,1
34,37,28,60,8,14,44,55,107,87,0
22,69,64,59,104,54,36,5,103,7,0
73,56,3,99,17,58,74,103,54,92,0
38,93,20,13,97,31,22,67,30,78,1
63,43,64,84,101,15,98,50,20,49,0
60,23,22,4,86,52,72,7,79,51,1
13,26,95,87,78,90,36,73,7,79,1
8,23,82,16,26,65,79,73,84,63,1
11,20,68,39,41,53,86,10,94,14,1
25,65,26,72,33,101,51,17,89,46,0
6,50,109,78,29,19,31,97,8,101,0
15,16,79,83,73,58,49,86,39,54,1
51,53,62,31,12,69,106,9,26,20,0
19,3,46,29,87,91,94,74,53,26,0
20,30,1,96,39,22,4,27,106,85,0
9,106,79,54,69,55,50,13,16,67,1
94,68,86,2,78,101,77,51,74,50,1
23,2,37,76,93,83,35,88,87,10,0
77,100,2,30,4,112,28,31,10,22,0
27,54,102,83,74,12,23,43,104,5,0
74,111,107,71,93,45,43,65,8,60,1
86,73,98,21,92,66,51,88,95,55,1
87,69,63,49,100,55,89,74,5,7,1
13,30,112,80,18,63,20,43,100,54,1
91,7,11,65,41,83,87,10,88,17,0
68,63,103,33,74,16,9,58,54,13,0
111,43,62,16,8,9,98,46,79,28,1
74,3,77,50,53,106,63,83,55,31,1
6,3,37,87,13,43,101,9,65,20,0
110,61,91,13,18,43,54,87,111,29,1
53,64,75,15,45,29,12,27,20,43,0
98,93,30,78,20,50,96,43,66,77,1
107,97,45,87,1,16,18,36,25,68,0
53,86,60,66,63,62,54,17,79,90,1
5,26,13,55,93,30,74,67,58,28,1
107,53,93,13,30,4,31,114,16,65,0
9,107,37,2,98,84,6,41,79,94,0
98,102,63,5,65,89,80,66,23,72,0
68,97,21,112,51,87,22,8,37,29,1
50,21,19,76,3,112,69,39,14,82,0
25,109,75,106,96,112,9,103,95,73,1
101,43,94,97,84,36,45,15,29,27,1
68,70,80,65,40,74,58,77,53,27,0
63,55,90,85,64,8,79,76,34,25,0
65,54,50,52,62,39,74,64,81,40,1
69,19,84,43,86,49,23,20,13,79,1
13,26,41,47,68,95,20,39,99,33,0
13,64,1,88,69,37,6,9,16,7,1
101,49,42,65,80,27,93,21,13,69,1
67,55,28,76,111,85,65,37,34,63,0
47,30,38,52,79,85,37,50,16,63,0
19,26,69,58,96,89,78,91,51,101,1
110,95,36,88,106,21,75,109,78,9,1
97,44,65,84,87,29,91,3,63,19,1
35,9,88,8,79,28,86,55,76,80,1
3,60,53,12,72,23,88,50,94,78,1
74,26,29,93,79,17,56,9,88,20,0
37,13,5,69,41,1,78,86,68,99,0
78,44,9,53,91,96,43,101,16,1,1
110,26,13,28,54,43,20,30,93,41,0
2,35,83,25,54,8,68,51,39,7,0
87,10,84,41,8,29,111,103,34,48,1
41,50,74,60,43,7,20,11,38,9,0
101,84,110,106,72,13,29,92,77,68,0
106,30,85,32,20,96,19,82,14,10,1
94,2,19,29,90,31,121,8,38,23,1
8,2,34,64,107,28,86,94,63,6,0
59,8,75,79,28,111,44,9,65,107,1
41,68,88,7,9,16,65,34,3,15,1
30,23,41,74,101,48,79,43,29,27,0
87,50,6,2,76,55,26,103,104,41,1
90,21,12,97,7,79,68,39,54,65,1
100,72,27,57,46,86,19,94,66,13,0
66,50,56,13,7,68,49,4,64,51,0
62,75,54,17,2,49,50,20,29,109,0
45,109,57,51,87,79,98,89,23,8,0
34,83,9,2,88,85,55,49,64,43,1
21,100,15,3,28,7,50,61,11,59,1
7,96,15,9,17,72,20,84,41,101,0
106,68,84,41,10,69,2,74,67,75,1
7,87,11,78,15,101,64,41,47,69,0
100,96,61,49,84,6,63,17,85,38,0
30,34,62,12,69,25,48,38,16,64,1
15,92,79,9,46,5,91,51,13,81,0
102,10,68,40,60,1,39,112,28,29,1
77,114,38,121,110,86,103,95,96,1,0
77,83,17,57,5,32,11,104,30,8,1
5,102,109,47,107,104,8,85,76,114,1
88,11,73,89,55,1,72,79,51,69,0
